Thin Section: 	C:\Ice Data\2017-02-23-Thu\13.33 657  VTS SPICE

Results: 	C:\Ice Results\2017-02-23-Thu\13.33 657  VTS SPICE\2017-03-07-Tue, 14.45

Sequence Angles: 
xi	phi inner
0	0
45	0
45	-45
45	-90
45	-135
45	-180
45	-225
45	-270
45	-315

Threshold: 
45.000

Grain #		theta		phi	Rsquared

0.000000	69.953209	-2.294676	0.015325
1.000000	78.764839	-87.887476	0.003798
2.000000	-84.106316	-67.041165	0.000660
3.000000	66.692786	-61.629279	0.005068
4.000000	75.044605	-51.062157	0.003708
5.000000	-80.137553	-54.113166	0.001274
6.000000	86.777697	68.236856	0.003583
7.000000	-77.790561	57.577524	0.009717
8.000000	-85.504317	35.202585	0.006423
9.000000	-85.484160	-78.350201	0.002234
10.000000	42.386751	22.407348	0.008885
11.000000	89.484759	-69.785698	0.001342
12.000000	73.197144	16.566058	0.000868
13.000000	71.711137	76.564966	0.002191
14.000000	72.442159	-19.955968	0.002863
15.000000	-63.004806	63.419772	0.009076
16.000000	-86.379493	-24.410112	0.004473
17.000000	77.536222	-56.789741	0.011710
18.000000	-81.439460	-87.174988	0.003494
19.000000	39.934461	-30.456861	0.004610
20.000000	-56.603325	-60.166423	0.007647
21.000000	56.596544	43.699890	0.002996
22.000000	-86.016476	31.222283	0.004867
23.000000	51.802424	-66.985141	0.006187
24.000000	70.097884	20.107111	0.001250
25.000000	82.062441	-48.498447	0.356782
26.000000	-82.849074	-78.925844	0.016783
27.000000	-83.074728	60.819517	0.004288
28.000000	78.354811	56.961706	0.004513
29.000000	72.322856	-24.499723	0.152240
30.000000	-89.929514	49.019509	0.003422
31.000000	58.996663	-41.432182	0.031924
32.000000	-75.031865	-36.979661	0.001366
33.000000	65.272490	40.578899	0.010695
34.000000	79.915986	16.238597	0.013792
35.000000	88.209439	-37.773553	0.006691
36.000000	78.057824	-41.072833	0.059487
37.000000	36.401946	-49.727656	0.015255
38.000000	-84.056265	-31.401682	0.006985
39.000000	-61.519463	-70.353158	0.005901
40.000000	-86.604543	-40.962481	0.001988
41.000000	-83.914460	70.189756	0.001822
42.000000	51.170928	-44.785673	0.007436
43.000000	-40.822724	-28.849477	0.576347
44.000000	83.800683	-19.067020	0.017936
45.000000	73.891431	55.770402	0.000710
46.000000	88.730369	-69.149333	0.091971
47.000000	65.119212	-32.429178	0.004243
48.000000	-76.310721	-19.690675	0.003085
49.000000	74.754916	-38.740591	0.004191
50.000000	43.773447	-22.626871	0.007210
51.000000	-60.766360	-68.859163	0.002052
52.000000	-83.870282	-42.908205	0.006035
53.000000	75.430230	-12.291280	0.002698
54.000000	-69.707484	-85.277238	0.003102
55.000000	-78.120758	-78.649464	0.000858
56.000000	-43.114309	-90.489183	0.013569
57.000000	89.119227	9.231595	0.005680
58.000000	45.980620	25.752406	0.127689
59.000000	-87.565589	-88.966370	0.001030
60.000000	52.394251	40.762436	0.002359
61.000000	86.189809	42.203435	0.002280
62.000000	-67.613249	-63.589206	0.009654
63.000000	14.820865	85.010210	0.001546
64.000000	-40.480161	-66.539876	0.002176
65.000000	63.260373	-21.827497	0.006939
66.000000	78.710159	12.152538	0.003352
67.000000	74.515912	34.842835	0.005013
68.000000	71.457327	-16.501225	0.038647
69.000000	66.339690	31.297018	0.141087
70.000000	82.214350	26.590677	0.001369
71.000000	71.692216	37.523062	0.003979
72.000000	-87.655773	20.955893	0.007542
73.000000	-79.336039	-70.559159	0.155842
74.000000	86.200393	-45.364141	0.001169
75.000000	75.257554	-63.485668	0.000527
76.000000	-57.723355	-53.445662	0.005767
77.000000	59.968296	35.167614	0.006333
78.000000	72.718025	5.474035	0.005881
79.000000	-86.019380	19.622281	0.002039
80.000000	44.503204	-29.911410	0.074354
81.000000	69.645068	37.224375	0.013508
82.000000	-83.755557	-69.697021	0.005876
83.000000	77.635821	7.007590	0.012926
84.000000	-65.998798	-67.181765	0.350417
85.000000	-76.443953	-64.912654	0.001218
86.000000	68.100788	-65.109718	0.002906
87.000000	78.954152	-82.081105	0.004168
88.000000	87.011146	28.563188	0.001198
89.000000	67.339947	-47.217565	0.005272
90.000000	88.157168	58.103818	0.004512
91.000000	77.844310	-12.103784	0.016817
92.000000	62.997199	52.436439	0.383778
93.000000	58.192698	-57.911497	0.026854
94.000000	-38.110316	-72.752881	0.002264
95.000000	64.145032	-53.707484	0.016195
96.000000	53.740309	72.670539	0.010841
97.000000	88.001202	46.914843	0.002420
98.000000	27.245340	79.220611	0.015372
99.000000	60.830510	45.705159	0.005653
100.000000	36.369971	-88.444931	0.005894
101.000000	83.518333	89.600871	0.001436
102.000000	82.478830	-1.509054	0.010923
103.000000	68.927167	-51.578902	0.008431
104.000000	63.319519	82.904878	0.001747
105.000000	71.316681	-7.681377	0.001320
106.000000	-82.965843	7.359681	0.002126
107.000000	62.354918	3.297279	0.009798
108.000000	-73.134525	4.056070	0.003631
109.000000	85.528406	-86.100841	0.001958
110.000000	63.773447	60.301805	0.010607
111.000000	42.840635	-48.739439	0.018189
112.000000	-86.675852	69.391259	0.000780
113.000000	88.078007	-80.745473	0.002329
114.000000	30.431508	40.107989	0.002674
115.000000	-90.819073	-0.535757	0.004218
116.000000	-52.368808	-67.807880	0.007887
117.000000	-37.316122	82.595659	0.003966
118.000000	83.197988	-12.033084	0.005808
119.000000	85.839714	25.574621	0.004586
120.000000	39.263903	-12.198918	0.002468
121.000000	78.821144	17.365716	0.000443
122.000000	-78.136783	-66.698178	0.005379
123.000000	58.295425	-49.474388	0.005114
124.000000	85.467678	-16.644602	0.002244
125.000000	56.273561	-24.111392	0.009966
126.000000	85.252807	-13.341780	0.044620
127.000000	-76.056265	-20.151040	0.001871
128.000000	85.588707	-16.153847	0.004210
129.000000	-72.831169	-16.143080	0.001381
130.000000	88.757819	46.877766	0.008766
131.000000	72.962123	-70.096823	0.001260
132.000000	69.172583	49.995908	0.003663
133.000000	34.584219	-46.170106	0.010649
134.000000	-34.261435	11.277014	0.029147
135.000000	-74.270765	-68.221817	0.007331
136.000000	89.001725	-66.095699	0.002253
137.000000	70.951069	-15.718846	0.003708
138.000000	83.652654	4.827403	0.001243
139.000000	69.569976	-76.121390	0.017221
140.000000	48.957188	74.254516	0.000791
141.000000	58.033250	28.919493	0.017164
142.000000	76.983397	0.068395	0.006157
143.000000	46.868312	-36.728355	0.010429
144.000000	79.134114	-28.784575	0.017312
145.000000	-78.819073	-62.112938	0.005355
146.000000	36.085632	51.929460	0.023907
147.000000	75.177644	74.463589	0.013931
148.000000	-80.293513	16.119129	0.000918
149.000000	-77.203701	4.485226	0.013085
150.000000	-90.301573	83.088984	0.018820
151.000000	77.775241	33.176894	0.003559
152.000000	64.708380	-67.922292	0.014489
153.000000	70.710159	-76.315317	0.021792
154.000000	80.591894	-24.705799	0.017678
155.000000	-84.135812	57.577491	0.004251
156.000000	-69.368471	45.205683	0.003560
157.000000	-79.966770	-38.820149	0.009802
158.000000	86.928482	10.932967	0.010002
159.000000	-74.409553	-71.761403	0.001205
160.000000	81.401827	-18.449746	0.025128
161.000000	41.448068	70.258547	0.016604
162.000000	31.490931	56.574236	0.002893
163.000000	64.414695	15.617918	0.007686
164.000000	-70.547183	-73.223579	0.017016
165.000000	34.040963	51.746210	0.002738
166.000000	77.551470	2.668644	0.003279
167.000000	83.337933	-24.046791	0.001971
168.000000	57.914245	72.171984	0.004662
169.000000	-77.613249	-3.880107	0.000618
170.000000	80.756313	59.353253	0.006379
171.000000	71.327344	57.684005	0.002485
172.000000	89.628321	-47.457184	0.003195
