Thin Section: 	C:\Ice Data\2017-03-09-Thu\11.34 1358   VTS SPICE

Results: 	C:\Ice Results\2017-03-09-Thu\11.34 1358   VTS SPICE\2017-03-13-Mon, 12.02

Sequence Angles: 
xi	phi inner
0	0
45	0
45	-45
45	-90
45	-135
45	-180
45	-225
45	-270
45	-315

Threshold: 
45.000

Grain #		theta		phi	Rsquared

0.000000	-77.491714	-69.969500	0.001389
1.000000	82.721021	-45.737448	0.017055
2.000000	-87.603916	-59.554109	0.000468
3.000000	78.925426	45.870162	0.006544
4.000000	-71.391220	80.873137	0.000764
5.000000	85.672479	-25.681377	0.001169
6.000000	-73.099081	57.242166	0.002743
7.000000	-87.635842	-68.622379	0.001853
8.000000	-83.899212	-61.334319	0.001404
9.000000	-89.630029	57.721682	0.000701
10.000000	-74.710503	19.464243	0.001776
11.000000	89.257490	-3.941412	0.003034
12.000000	-81.226483	-14.592092	0.000734
13.000000	73.097489	-59.284386	0.005440
14.000000	76.125107	27.060055	0.002444
15.000000	-89.319032	52.446702	0.003649
16.000000	-67.211255	-8.303114	0.003092
17.000000	-83.959076	-52.321130	0.001998
18.000000	-80.046791	18.790486	0.006074
19.000000	-72.643791	-45.522015	0.002730
20.000000	-81.701839	8.212630	0.000919
21.000000	-86.501280	-3.385778	0.000723
22.000000	85.096799	81.510766	0.007172
23.000000	-87.338789	68.371697	0.001745
24.000000	88.268971	39.102280	0.003008
25.000000	77.221061	45.298690	0.021636
26.000000	-83.432182	-12.458986	0.002726
27.000000	-87.655714	-58.925897	0.001190
28.000000	-69.998831	-33.830667	0.004454
29.000000	-74.760155	24.099755	0.000825
30.000000	-89.230010	4.615465	0.004286
31.000000	-82.220183	82.960576	0.003484
32.000000	80.204849	45.481628	0.001147
33.000000	74.105385	18.142096	0.001580
34.000000	-64.695138	-22.170159	0.003668
35.000000	-89.214198	68.702600	0.037398
36.000000	-75.262092	-11.743159	0.002010
37.000000	88.100827	-18.829349	0.001095
38.000000	81.193338	40.243739	0.001665
39.000000	-84.765123	80.762933	0.001525
40.000000	-74.084014	18.810594	0.002435
41.000000	85.923998	60.157129	0.015475
42.000000	81.404697	-58.197576	0.001377
43.000000	88.840881	86.808940	0.063526
44.000000	-82.446857	-15.805296	0.002390
45.000000	83.448068	-71.152236	0.000722
46.000000	-69.282200	-10.992250	0.001508
47.000000	84.491000	38.825860	0.000444
48.000000	-54.317097	-83.341393	0.002476
49.000000	87.747756	-65.773553	0.002819
50.000000	-75.664786	18.833381	0.004872
51.000000	74.038054	12.327501	0.004003
52.000000	81.240656	-1.602971	0.017415
53.000000	-83.857924	64.545084	0.018912
54.000000	84.813585	57.323105	0.000922
55.000000	-77.411016	-81.994181	0.056913
56.000000	87.509038	35.315697	0.002975
57.000000	84.877103	-63.272462	0.003179
58.000000	-78.607414	19.079899	0.104105
59.000000	76.563168	-39.968370	0.017574
60.000000	-80.769729	-36.792236	0.206266
61.000000	-89.855015	29.936274	0.105601
62.000000	-83.702834	50.114698	0.002140
63.000000	85.274491	71.642212	0.001228
64.000000	-87.122408	-70.974912	0.001860
65.000000	75.018820	22.451633	0.004539
66.000000	64.402578	-5.045814	0.002445
67.000000	86.446756	-43.511870	0.001128
68.000000	-87.833538	42.001202	0.018696
69.000000	-90.276698	-68.446842	0.001891
70.000000	-84.870450	6.362438	0.021668
71.000000	-87.800964	-65.474827	0.003694
72.000000	-88.949312	-0.572622	0.003607
73.000000	-77.841091	-72.903727	0.002166
74.000000	-80.853220	-17.254592	0.003064
75.000000	-76.521335	57.613054	0.002501
76.000000	81.797741	77.471743	0.002981
77.000000	-86.140441	-77.942242	0.036772
78.000000	90.129718	18.440943	0.008055
79.000000	-70.990737	47.050975	0.105687
80.000000	-82.160286	24.364158	0.001905
81.000000	-86.269024	6.263158	0.003103
82.000000	-90.217274	-3.577023	0.001665
83.000000	-81.652830	65.921907	0.011919
84.000000	81.344145	44.815736	0.001963
85.000000	88.498567	-15.359017	0.011540
86.000000	73.575784	84.119927	0.087180
87.000000	80.276471	64.120598	0.001267
88.000000	-88.224774	41.323481	0.159672
89.000000	72.680968	-54.443986	0.001333
90.000000	-72.419566	-40.060549	0.002206
91.000000	80.192731	-52.797362	0.030804
92.000000	77.836777	-74.832386	0.003090
93.000000	89.787371	8.480504	0.000975
94.000000	-79.986474	72.890282	0.003900
95.000000	-71.911343	-41.178823	0.030467
96.000000	71.648004	-58.080109	0.007152
97.000000	74.463569	24.937751	0.017866
98.000000	83.915992	83.838371	0.002109
99.000000	85.963633	-9.571402	0.001140
